"Kód štátu";"Názov štátu";"Kód oblasti";"Kód kraja";"Názov oblasti";"Názov kraja";"Pohlavie";"Ekonomické vekové skupiny";"Vzdelanie";"abs."
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie (bližšie neuvedené);17
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);225
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";6277
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";625
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;muž;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;69
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;predproduktívny vek (0-14 rokov);nezistené;457
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;13164
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 2. stupeň základnej školy;30
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;31736
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);nezistené;10163
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);351
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;5307
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;24805
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);227
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);3731
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;34102
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;5393
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);91
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;11816
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;41756
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;16124
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie (bližšie neuvedené);3
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);9925
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);2938
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);1994
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);vysokoškolské vzdelanie (bližšie neuvedené);17
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);10091
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";43412
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";2437
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;739
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);nezistené;2339
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);382
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;3228
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;23188
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);2783
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;12684
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;2158
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);157
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;2235
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;11728
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;5471
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);2124
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);1105
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);607
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie (bližšie neuvedené);12
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);275
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";5471
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";366
SK0;Slovenská republika;SK02;SK023;Západné Slovensko;Nitriansky kraj;žena;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;178
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;predproduktívny vek (0-14 rokov);nezistené;483
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;15900
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;predproduktívny vek (0-14 rokov);základné vzdelanie - 2. stupeň základnej školy;9
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;39960
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);nezistené;9897
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);204
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;3628
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;21493
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);614
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);3792
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;58166
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;6716
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);69
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;26006
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;39183
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;10972
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);12300
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);1051
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);993
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie (bližšie neuvedené);18
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);6548
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";34166
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";2563
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;877
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);nezistené;1136
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);63
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;559
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;4607
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);12
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);1080
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;16085
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;1192
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);90
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;3032
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;5988
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;1051
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);1489
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);376
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);446
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie (bližšie neuvedené);8
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);227
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";6884
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";731
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;muž;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;63
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;predproduktívny vek (0-14 rokov);nezistené;435
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;15508
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 2. stupeň základnej školy;44
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;37484
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);nezistené;6065
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);163
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;2837
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;21816
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);161
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);2963
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;34963
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;4697
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);67
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;13875
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;44913
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;16952
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie (bližšie neuvedené);2
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);10662
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);2687
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);2414
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);vysokoškolské vzdelanie (bližšie neuvedené);12
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);12498
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";49237
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";2475
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;575
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);nezistené;1553
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);178
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;1670
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;17675
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);2921
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;13123
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;2151
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);108
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;2360
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;11666
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;4116
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);1876
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);1116
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);640
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie (bližšie neuvedené);9
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);264
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";5503
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";331
SK0;Slovenská republika;SK03;SK031;Stredné Slovensko;Žilinský kraj;žena;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;121
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;predproduktívny vek (0-14 rokov);nezistené;638
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;12979
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;predproduktívny vek (0-14 rokov);základné vzdelanie - 2. stupeň základnej školy;5
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;34044
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);nezistené;11835
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);456
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;6592
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;27248
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);672
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);4493
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;42572
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;5379
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);60
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;18726
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;37154
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;9918
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie (bližšie neuvedené);7
SK0;Slovenská republika;SK03;SK032;Stredné Slovensko;Banskobystrický kraj;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);8820
