"Kód štátu";"Názov štátu";"Pohlavie";"5-ročné vekové skupiny";"Vzdelanie";"Zamestnanie (ISCO - triedy)";"abs."
SK0;Slovenská republika;žena;35 - 39 rokov;vysokoškolské vzdelanie - 1. stupeň (Bc.);Pomocní pracovníci v poľnohospodárstve, lesníctve a rybárstve;2
SK0;Slovenská republika;žena;35 - 39 rokov;vysokoškolské vzdelanie - 1. stupeň (Bc.);Pomocní pracovníci v ťažbe, stavebníctve, výrobe a doprave;18
SK0;Slovenská republika;žena;35 - 39 rokov;vysokoškolské vzdelanie - 1. stupeň (Bc.);Pomocní pracovníci pri príprave jedla;13
SK0;Slovenská republika;žena;35 - 39 rokov;vysokoškolské vzdelanie - 1. stupeň (Bc.);Pracovníci pri likvidácii odpadu a ostatní nekvalifikovaní pracovníci;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";nezistené;2784
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Dôstojníci ozbrojených síl;117
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Poddôstojníci ozbrojených síl;36
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Ostatné ozbrojené sily;11
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Zákonodarcovia, ústavní činitelia, vysokí štátni úradníci a najvyšší predstavitelia podnikov a organizácií;851
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Riadiaci pracovníci (manažéri)  administratívnych, podporných a obchodných  činností;1813
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Riadiaci pracovníci (manažéri) vo výrobe a v špecializovaných službách;938
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Riadiaci pracovníci (manažéri) v hotelových, reštauračných, obchodných a v ostatných službách;269
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v oblasti vedy a techniky;1416
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v zdravotníctve;3724
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Učitelia a odborní pedagogickí pracovníci;9617
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti administratívnych, podporných a obchodných činností;8602
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v oblasti informačných a komunikačných technológií;1054
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Špecialisti v oblasti práva, sociálnych vecí a kultúry;3297
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Technici a odborní pracovníci v oblasti vedy a techniky;625
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Odborní pracovníci v zdravotníctve;1052
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Odborní pracovníci administratívnych, podporných a obchodných činností;6041
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Odborní pracovníci v oblasti práva, sociálnych vecí a kultúry a podobní pracovníci;463
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Technici v oblasti informačných a komunikačných technológií;115
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Všeobecní administratívni pracovníci a zapisovatelia;3134
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Administratívni pracovníci v zákazníckych službách;825
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Administratívni pracovníci na záznam číselných a skladových údajov;2637
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Ostatní pomocní administratívni pracovníci;593
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Pracovníci v osobných službách;516
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Predavači;1018
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Pracovníci v oblasti osobnej starostlivosti;187
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Pracovníci verejnej ochrany a bezpečnostných služieb;356
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Kvalifikovaní pracovníci v poľnohospodárstve (trhovo orientovaní);25
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Farmári, rybári, poľovníci a zberači úrody (samozásobovatelia);2
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Kvalifikovaní stavební robotníci a remeselníci okrem elektrikárov;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Kvalifikovaní robotníci v hutníctve, strojárstve a podobní robotníci;6
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Umeleckí a ruční remeselníci a tlačiari;18
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Elektrikári a elektronici;6
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Spracovatelia a výrobcovia potravinárskych výrobkov, výrobkov z dreva a odevov;151
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Operátori stacionárnych strojov a zariadení;38
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Montážni robotníci;51
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Vodiči a obsluha pojazdných strojných zariadení;18
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Upratovači a pomocníci;61
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Pomocní pracovníci v poľnohospodárstve, lesníctve a rybárstve;2
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Pomocní pracovníci v ťažbe, stavebníctve, výrobe a doprave;39
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Pomocní pracovníci pri príprave jedla;14
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";Pracovníci pri likvidácii odpadu a ostatní nekvalifikovaní pracovníci;8
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";nezistené;194
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Dôstojníci ozbrojených síl;3
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Poddôstojníci ozbrojených síl;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Ostatné ozbrojené sily;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Zákonodarcovia, ústavní činitelia, vysokí štátni úradníci a najvyšší predstavitelia podnikov a organizácií;99
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Riadiaci pracovníci (manažéri)  administratívnych, podporných a obchodných  činností;132
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Riadiaci pracovníci (manažéri) vo výrobe a v špecializovaných službách;103
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Riadiaci pracovníci (manažéri) v hotelových, reštauračných, obchodných a v ostatných službách;18
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti v oblasti vedy a techniky;472
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti v zdravotníctve;328
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Učitelia a odborní pedagogickí pracovníci;1193
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti administratívnych, podporných a obchodných činností;431
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti v oblasti informačných a komunikačných technológií;81
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Špecialisti v oblasti práva, sociálnych vecí a kultúry;411
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Technici a odborní pracovníci v oblasti vedy a techniky;39
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Odborní pracovníci v zdravotníctve;84
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Odborní pracovníci administratívnych, podporných a obchodných činností;228
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Odborní pracovníci v oblasti práva, sociálnych vecí a kultúry a podobní pracovníci;24
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Technici v oblasti informačných a komunikačných technológií;6
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Všeobecní administratívni pracovníci a zapisovatelia;112
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Administratívni pracovníci v zákazníckych službách;26
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Administratívni pracovníci na záznam číselných a skladových údajov;67
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Ostatní pomocní administratívni pracovníci;26
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Pracovníci v osobných službách;14
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Predavači;32
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Pracovníci v oblasti osobnej starostlivosti;6
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Pracovníci verejnej ochrany a bezpečnostných služieb;30
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Kvalifikovaní stavební robotníci a remeselníci okrem elektrikárov;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Umeleckí a ruční remeselníci a tlačiari;2
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Spracovatelia a výrobcovia potravinárskych výrobkov, výrobkov z dreva a odevov;10
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Operátori stacionárnych strojov a zariadení;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Vodiči a obsluha pojazdných strojných zariadení;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Pomocní pracovníci v ťažbe, stavebníctve, výrobe a doprave;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Pomocní pracovníci pri príprave jedla;1
SK0;Slovenská republika;žena;35 - 39 rokov;"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";Pracovníci pri likvidácii odpadu a ostatní nekvalifikovaní pracovníci;1
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;nezistené;26
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Učitelia a odborní pedagogickí pracovníci;1
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Špecialisti administratívnych, podporných a obchodných činností;2
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Odborní pracovníci administratívnych, podporných a obchodných činností;5
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Všeobecní administratívni pracovníci a zapisovatelia;2
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Administratívni pracovníci na záznam číselných a skladových údajov;1
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Ostatní pomocní administratívni pracovníci;1
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Pracovníci v osobných službách;3
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Predavači;6
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Pracovníci v oblasti osobnej starostlivosti;3
SK0;Slovenská republika;žena;35 - 39 rokov;bez školského vzdelania – osoby vo veku 15 rokov a viac;Pracovníci verejnej ochrany a bezpečnostných služieb;1
